2R	63125000	63299999	2R	63125000	63299999
2R	63300000	63424999	2R	63300000	63424999
2R	63425000	63574999	2R	63425000	63574999
2R	63575000	63724999	2R	63575000	63724999
2R	63725000	63899999	2R	63725000	63899999
2R	63900000	64074999	2R	63900000	64074999
2R	64075000	64174999	2R	64075000	64174999
2R	64175000	64324999	2R	64175000	64324999
2R	64325000	64499999	2R	64325000	64499999
2R	64500000	64599999	2R	64500000	64599999
2R	64600000	64724999	2R	64600000	64724999
2R	64725000	64849999	2R	64725000	64849999
2R	64850000	64974999	2R	64850000	64974999
2R	64975000	65124999	2R	64975000	65124999
2R	65125000	65324999	2R	65125000	65324999
2R	65500000	65624999	2R	65500000	65624999
2R	65625000	65774999	2R	65625000	65774999
2R	65775000	65899999	2R	65775000	65899999
2R	65900000	66049999	2R	65900000	66049999
2R	66050000	66199999	2R	66050000	66199999
2R	66200000	66299999	2R	66200000	66299999
2R	66300000	66424999	2R	66300000	66424999
2R	66425000	66499999	2R	66425000	66499999
2R	66500000	66649999	2R	66500000	66649999
2R	66700000	66899999	2R	66700000	66899999
2R	66975000	67024999	2R	66975000	67024999
2R	67025000	67174999	2R	67025000	67174999
2R	67175000	67399999	2R	67175000	67399999
2R	67400000	67499999	2R	67400000	67499999
2R	67500000	67624999	2R	67500000	67624999
2R	67625000	67749999	2R	67625000	67749999
2R	67750000	67849999	2R	67750000	67849999
2R	67850000	68024999	2R	67850000	68024999
2R	68025000	68149999	2R	68025000	68149999
2R	68150000	68299999	2R	68150000	68299999
